,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
837,2008,NBA,2,40,NJN,Chris Douglas-Roberts\douglch01,21.175,G,us,University of Memphis,2009,2015,222,19.7,7.1,2.1,1.1,0.6,0.2,.439,.465,.329,.831,5.4,.059
838,1985,NBA,2,37,UTA,Carey Scurry\scurrca01,22.202,F,us,Long Island University,1986,1988,180,13.2,4.7,2.9,1.1,1.0,0.8,.480,.492,.250,.666,5.3,.107
839,2011,NBA,2,42,IND,Davis Bertans\bertada01,18.227,F,lv,,2017,2018,144,13.2,5.3,1.7,0.8,0.3,0.4,.440,.577,.384,.819,5.3,.135
840,1990,NBA,1,10,ATL,Rumeal Robinson\robinru01,23.232,G,jm,University of Michigan,1991,1997,336,18.1,7.6,1.8,3.5,0.9,0.2,.432,.447,.344,.611,5.2,.041
841,1998,NBA,1,27,SEA,Vladimir Stepania\stepavl01,22.052,C,ge,,1999,2004,270,13.8,4.1,4.4,0.3,0.4,0.5,.425,.429,.133,.536,5.2,.067
842,2009,NBA,2,36,MEM,Sam Young\youngsa01,24.030,F,us,University of Pittsburgh,2010,2013,249,15.9,5.8,2.3,0.7,0.5,0.2,.442,.468,.280,.742,5.2,.063
843,2013,NBA,2,55,MEM,Joffrey Lauvergne\lauvejo01,21.276,C-F,fr,,2015,2018,208,13.6,5.6,3.8,0.9,0.3,0.2,.479,.520,.285,.719,5.2,.089
844,2014,NBA,1,13,MIN,Zach LaVine\lavinza01,19.113,G,us,University of California Los Angeles,2015,2018,230,28.7,14.0,3.0,3.2,0.8,0.2,.437,.470,.373,.820,5.2,.038
845,2015,NBA,2,35,PHI,Willy Hernangomez\hernawi01,21.034,C,es,,2017,2018,120,15.2,6.9,5.7,1.1,0.5,0.4,.536,.545,.333,.698,5.2,.137
846,1998,NBA,2,33,SEA,Jelani McCoy\mccoyje01,20.205,C,us,University of California Los Angeles,1999,2008,260,14.7,4.6,3.5,0.5,0.3,0.7,.539,.539,,.490,5.1,.064
847,2014,NBA,1,9,CHH,Noah Vonleh\vonleno01,18.311,F,us,Indiana University,2015,2018,231,15.5,4.1,4.7,0.4,0.3,0.3,.444,.474,.297,.664,5.1,.068
848,2004,NBA,1,13,POR,Sebastian Telfair\telfase01,19.020,G,us,,2005,2015,564,21.5,7.4,1.6,3.5,0.7,0.1,.390,.419,.319,.777,5.0,.020
849,2006,NBA,2,33,ATL,Solomon Jones\jonesso01,21.352,F,us,University of South Florida,2007,2014,281,11.0,3.0,2.3,0.4,0.2,0.5,.467,.472,.111,.717,5.0,.078
850,2008,NBA,2,47,WAS,Bill Walker\walkebi01,20.266,F,us,Kansas State University,2009,2015,181,16.7,6.0,2.2,0.8,0.5,0.1,.446,.560,.369,.760,5.0,.079
851,2015,NBA,1,10,MIA,Justise Winslow\winslju01,19.095,F,us,Duke University,2016,2018,164,27.7,7.5,5.3,2.0,0.9,0.4,.410,.440,.314,.653,5.0,.053
852,2015,NBA,2,46,MIL,Norman Powell\powelno01,22.036,G,us,University of California Los Angeles,2016,2018,195,16.2,6.6,2.0,1.1,0.6,0.2,.427,.498,.324,.801,5.0,.075
853,1986,NBA,2,39,PHO,Rafael Addison\addisra01,21.335,F-G,us,Syracuse University,1987,1997,379,15.0,5.8,2.1,0.9,0.4,0.2,.449,.472,.282,.772,4.9,.041
854,2007,NBA,1,21,PHI,Daequan Cook\cookda02,20.066,G,us,Ohio State University,2008,2013,328,18.3,6.4,2.1,0.7,0.4,0.1,.369,.383,.359,.813,4.9,.039
855,2014,NBA,2,33,CLE,Joe Harris\harrijo01,22.299,G,us,University of Virginia,2015,2018,186,19.5,7.6,2.4,1.1,0.4,0.2,.459,.548,.400,.774,4.9,.065
856,1990,NBA,1,25,POR,Alaa Abdelnaby\abdelal01,22.008,F-C,eg,Duke University,1991,1995,256,12.5,5.7,3.3,0.3,0.3,0.3,.502,.503,.000,.701,4.8,.072
857,2009,NBA,1,2,MEM,Hasheem Thabeet\thabeha01,22.135,C,tz,University of Connecticut,2010,2014,224,10.5,2.2,2.7,0.1,0.3,0.8,.567,.567,,.578,4.8,.099
858,2009,NBA,1,25,OKC,Rodrigue Beaubois\beaubro01,21.127,G,gp,,2010,2013,182,15.9,7.1,1.9,2.1,0.7,0.3,.439,.500,.325,.810,4.8,.079
859,1994,NBA,1,21,CHI,Dickey Simpkins\simpkdi01,22.089,F,us,Providence College,1995,2002,327,15.9,4.2,3.6,0.9,0.3,0.2,.440,.442,.222,.618,4.7,.044
860,2000,NBA,1,22,NYK,Donnell Harvey\harvedo01,19.311,F,us,University of Florida,2001,2005,205,16.2,5.6,4.0,0.8,0.5,0.4,.460,.464,.100,.659,4.7,.069
861,2009,NBA,2,52,IND,A.J. Price\priceaj01,22.267,G,us,University of Connecticut,2010,2015,261,15.1,5.8,1.4,2.2,0.5,0.0,.380,.439,.316,.742,4.7,.058
862,2012,NBA,1,5,SAC,Thomas Robinson\robinth01,21.109,F,us,University of Kansas,2013,2017,313,13.4,4.9,4.8,0.6,0.5,0.4,.470,.472,.000,.505,4.6,.053
863,1986,NBA,6,134,ATL,Alexander Volkov\volkoal01,22.086,C,ru,,1990,1992,149,16.5,6.8,2.6,2.2,0.7,0.3,.455,.480,.333,.613,4.5,.087
864,1991,NBA,2,46,PHO,Richard Dumas\dumasri02,22.043,F,us,Oklahoma State University,1993,1996,102,21.8,10.6,3.4,1.1,1.3,0.5,.509,.514,.231,.694,4.5,.097
865,2004,NBA,1,16,UTA,Kirk Snyder\snydeki01,21.025,G,us,University of Nevada Reno,2005,2008,211,16.8,6.3,2.3,1.1,0.4,0.3,.438,.475,.327,.699,4.5,.061
866,2004,NBA,2,37,ATL,Royal Ivey\iveyro01,22.192,G,us,University of Texas at Austin,2005,2014,492,12.5,3.3,1.1,1.0,0.5,0.1,.406,.425,.361,.706,4.5,.035
867,2009,NBA,1,15,DET,Austin Daye\dayeau01,21.025,F,us,Gonzaga University,2010,2015,293,14.1,5.2,2.6,0.7,0.4,0.4,.402,.433,.351,.778,4.5,.053
868,2009,NBA,2,40,CHA,Derrick Brown\brownde04,21.296,F,us,Xavier University,2010,2012,171,14.9,5.2,2.4,0.7,0.5,0.2,.515,.528,.317,.637,4.5,.085
869,2013,NBA,1,7,SAC,Ben McLemore\mclembe01,20.141,G,us,University of Kansas,2014,2018,349,24.5,9.1,2.6,1.2,0.7,0.2,.417,.468,.351,.785,4.5,.025
870,2013,NBA,1,11,PHI,Michael Carter-Williams\cartemi01,21.266,G,us,Syracuse University,2014,2018,287,27.5,11.5,4.7,4.9,1.4,0.6,.402,.434,.250,.707,4.4,.027
871,2013,NBA,1,18,ATL,Shane Larkin\larkish01,20.273,G,us,University of Miami,2014,2018,256,19.1,5.5,1.9,2.9,0.9,0.1,.422,.454,.336,.777,4.4,.044
872,2014,NBA,1,24,CHH,Shabazz Napier\napiesh01,22.353,G,us,University of Connecticut,2015,2018,233,15.7,5.7,1.7,1.9,0.8,0.1,.395,.422,.363,.802,4.4,.058
873,2006,NBA,1,27,PHO,Sergio Rodriguez\rodrise01,20.021,G,es,,2007,2017,353,15.0,4.9,1.5,3.4,0.6,0.0,.409,.451,.337,.739,4.3,.039
874,2013,NBA,2,32,OKC,Alex Abrines\abrinal01,19.335,G-F,es,,2017,2018,143,15.3,5.3,1.4,0.5,0.5,0.1,.394,.433,.380,.874,4.3,.095
875,2015,NBA,1,18,HOU,Sam Dekker\dekkesa01,21.055,F,us,University of Wisconsin,2016,2018,153,15.1,5.3,3.0,0.7,0.4,0.2,.481,.592,.283,.605,4.3,.090
876,2015,NBA,1,21,DAL,Justin Anderson\anderju01,21.223,G,us,University of Virginia,2016,2018,168,14.3,5.8,2.8,0.7,0.4,0.3,.422,.528,.300,.784,4.3,.086
877,2015,NBA,1,30,GSW,Kevon Looney\looneke01,19.144,F-C,us,University of California Los Angeles,2016,2018,124,11.1,3.3,2.8,0.6,0.4,0.6,.560,.577,.250,.568,4.3,.149
878,1990,NBA,2,31,PHO,Negele Knight\knighne01,23.119,G,us,University of Dayton,1991,1999,276,16.4,6.2,1.3,2.8,0.4,0.1,.436,.447,.263,.730,4.2,.044
879,1992,NBA,1,12,MIA,Harold Miner\minerha01,21.056,G,us,University of Southern California,1993,1996,200,18.7,9.0,2.2,1.2,0.4,0.1,.460,.468,.311,.785,4.2,.053
880,2012,NBA,2,46,NOH,Darius Miller\milleda01,22.105,F,us,University of Kentucky,2013,2018,184,18.5,5.2,1.6,1.1,0.4,0.2,.435,.507,.394,.856,4.2,.060
881,2013,NBA,2,34,HOU,Isaiah Canaan\canaais01,22.043,G,us,Murray State University,2014,2018,205,20.3,8.4,1.9,1.8,0.6,0.1,.369,.399,.351,.839,4.2,.048
882,2000,NBA,1,13,ORL,Courtney Alexander\alexaco02,23.068,G,us,California State University Fresno,2001,2003,187,21.7,9.0,2.2,1.2,0.6,0.1,.422,.429,.339,.813,4.1,.048
883,2007,NBA,2,47,WAS,Dominic McGuire\mcguido01,21.256,F,us,California State University Fresno,2008,2013,342,15.6,2.7,3.4,1.2,0.5,0.5,.419,.423,.188,.658,4.1,.037
884,2016,NBA,1,6,NOP,Buddy Hield\hieldbu01,22.194,G,bs,University of Oklahoma,2017,2018,162,24.1,12.0,3.6,1.7,0.8,0.2,.437,.459,.412,.860,4.1,.050
885,2016,NBA,1,20,IND,Caris LeVert\leverca01,21.308,G-F,us,University of Michigan,2017,2018,128,24.2,10.4,3.5,3.2,1.0,0.2,.440,.506,.336,.714,4.1,.063
886,1987,NBA,1,14,GSW,Tellis Frank\frankte01,22.062,F-C,us,Western Kentucky University,1988,1994,264,17.8,6.5,3.9,1.0,0.6,0.4,.439,.440,.000,.741,4.0,.041
887,1990,NBA,2,42,DEN,Marcus Liberty\liberma01,21.248,F,us,University of Illinois at Urbana-Champaign,1991,1994,267,17.1,7.3,3.5,0.9,0.7,0.3,.417,.426,.340,.664,4.0,.042
888,1999,NBA,2,34,NJN,Evan Eschmeyer\eschmev01,24.037,C,us,Northwestern University,2000,2003,153,14.0,2.8,3.9,0.5,0.5,0.6,.463,.463,,.621,4.0,.090
889,2002,NBA,1,12,LAC,Melvin Ely\elyme01,24.061,C,us,California State University Fresno,2003,2014,375,16.0,5.3,3.2,0.7,0.3,0.6,.460,.461,.000,.625,4.0,.032
890,2011,NBA,1,6,WAS,Jan Vesely\veselja01,21.065,F,cz,,2012,2014,162,15.2,3.6,3.5,0.6,0.7,0.5,.521,.523,.000,.408,4.0,.078
891,2014,NBA,2,40,MIN,Glenn Robinson III\robingl02,20.174,G-F,us,University of Michigan,2015,2018,172,14.7,4.4,2.3,0.6,0.4,0.2,.445,.477,.381,.707,4.0,.077
892,1992,NBA,1,27,CHI,Byron Houston\houstby01,22.220,F,us,Oklahoma State University,1993,1996,214,12.5,3.9,3.0,0.5,0.5,0.4,.456,.468,.256,.676,3.9,.069
893,1994,NBA,1,16,GSW,Clifford Rozier\roziecl01,21.246,C-F,us,University of Louisville,1995,1998,173,17.2,4.8,5.2,0.6,0.5,0.7,.496,.501,.182,.465,3.9,.063
894,1995,NBA,2,56,PHO,Chris Carr\carrch01,21.113,G,us,Southern Illinois University,1996,2001,297,15.2,6.7,2.2,1.0,0.3,0.2,.416,.445,.338,.807,3.9,.042
895,2006,NBA,1,12,NOK,Hilton Armstrong\armsthi01,21.234,F-C,us,University of Connecticut,2007,2014,292,11.6,3.0,2.6,0.3,0.3,0.5,.501,.503,.286,.582,3.9,.055
896,2007,NBA,1,13,NOK,Julian Wright\wrighju01,20.044,F,us,University of Kansas,2008,2011,231,13.2,3.9,2.3,0.8,0.6,0.3,.499,.519,.262,.584,3.9,.061
897,1999,NBA,1,5,TOR,Jonathan Bender\bendejo01,18.155,F,us,,2000,2010,262,14.7,5.5,2.2,0.6,0.2,0.6,.417,.442,.340,.763,3.8,.047
898,2008,NBA,1,29,DET,D.J. White\whitedj01,21.305,F,us,Indiana University,2009,2014,138,15.3,5.9,3.2,0.6,0.3,0.4,.507,.507,.333,.720,3.8,.087
899,2012,NBA,1,19,ORL,Andrew Nicholson\nichoan01,22.208,F,ca,St. Bonaventure University,2013,2017,285,14.3,6.0,3.0,0.4,0.3,0.3,.467,.498,.321,.773,3.8,.045
900,1985,NBA,1,11,CHI,Keith Lee\leeke01,22.178,F-C,us,University of Memphis,1986,1989,182,16.0,6.1,4.7,1.0,0.4,0.6,.451,.454,.167,.746,3.7,.062
901,1989,NBA,1,27,DET,Kenny Battle\battlke01,24.266,F,us,University of Illinois at Urbana-Champaign,1990,1993,134,13.4,4.7,2.4,0.8,0.7,0.2,.504,.529,.133,.725,3.7,.098
902,1991,NBA,2,35,DAL,Mike Iuzzolino\iuzzomi01,23.161,G,us,Saint Francis University,1992,1993,122,25.0,9.0,2.0,4.3,0.7,0.1,.457,.485,.404,.798,3.7,.058
903,2009,NBA,2,38,POR,Jon Brockman\brockjo01,22.103,F,us,University of Washington,2010,2012,150,10.5,2.1,3.1,0.3,0.2,0.1,.488,.490,.000,.618,3.7,.113
904,2012,NBA,2,45,PHI,Justin Hamilton\hamilju01,22.094,C,us,Louisiana State University,2014,2017,113,17.4,6.1,3.6,0.8,0.5,0.6,.464,.560,.309,.798,3.7,.091
905,1986,NBA,3,65,ATL,Dave Hoppen\hoppeda01,22.101,C-F,us,University of Nebraska,1988,1993,169,14.2,5.0,3.8,0.6,0.3,0.2,.518,.521,.200,.751,3.6,.072
906,2005,NBA,1,14,MIN,Rashad McCants\mccanra01,20.281,G,us,University of North Carolina,2006,2009,249,20.2,10.0,2.0,1.3,0.7,0.2,.431,.467,.368,.741,3.6,.035
907,1987,NBA,1,13,LAC,Joe Wolf\wolfjo01,22.192,F-C,us,University of North Carolina,1988,1999,592,16.3,4.2,3.3,1.0,0.4,0.2,.423,.435,.164,.770,3.5,.017
908,1997,NBA,1,11,SAC,Tariq Abdul-Wahad\abdulta01,22.240,F,fr,San Jose State University,1998,2003,236,20.4,7.8,3.3,1.1,0.8,0.4,.417,.425,.237,.703,3.5,.035
909,2013,NBA,2,47,ATL,Raul Neto\netora01,21.044,G,br,,2016,2018,162,14.5,4.7,1.2,1.7,0.6,0.1,.439,.469,.388,.754,3.4,.070
910,1986,NBA,6,124,LAC,Tim Kempton\kemptti01,22.149,F-C,us,University of Notre Dame,1987,1998,280,13.4,4.5,2.8,1.1,0.4,0.2,.481,.482,.000,.677,3.3,.042
911,1997,NBA,2,44,CLE,Cedric Henderson\hendece02,22.112,F,us,University of Memphis,1998,2002,260,23.8,7.3,2.9,1.6,0.9,0.4,.436,.443,.140,.715,3.3,.026
912,2005,NBA,2,39,LAL,Von Wafer\wafervo01,19.347,G,us,Florida State University,2006,2012,200,12.4,5.3,1.2,0.7,0.4,0.1,.420,.469,.325,.751,3.3,.064
913,2009,NBA,1,20,UTA,Eric Maynor\maynoer01,22.020,G,us,Virginia Commonwealth University,2010,2014,267,14.6,4.3,1.3,2.8,0.4,0.1,.392,.409,.350,.721,3.3,.041
914,2010,NBA,1,20,SAS,James Anderson\anderja01,21.096,G-F,us,Oklahoma State University,2011,2016,247,17.5,5.8,2.3,1.2,0.5,0.2,.411,.495,.321,.755,3.3,.037
915,2015,NBA,2,44,PHO,Andrew Harrison\harrian01,20.245,G,us,University of Kentucky,2017,2018,128,21.9,7.5,2.1,2.9,0.7,0.4,.378,.424,.302,.771,3.3,.056
916,1992,NBA,2,34,MIN,Chris Smith\smithch03,22.044,G,us,University of Connecticut,1993,1995,224,17.7,5.1,1.3,2.8,0.5,0.3,.435,.449,.366,.713,3.2,.039
917,1997,NBA,1,25,NYK,John Thomas\thomajo02,21.296,F,us,University of Minnesota,1998,2006,208,10.8,2.7,2.1,0.3,0.3,0.2,.502,.505,.000,.591,3.2,.067
918,2004,NBA,1,29,IND,David Harrison\harrida01,21.319,C,us,University of Colorado,2005,2008,189,14.2,5.0,2.9,0.2,0.3,1.0,.530,.530,,.525,3.2,.057
919,2006,NBA,1,30,POR,Joel Freeland\freeljo01,19.146,F-C,gb,,2013,2015,151,12.1,3.2,3.4,0.4,0.2,0.4,.459,.461,.000,.728,3.2,.084
920,2011,NBA,1,25,BOS,MarShon Brooks\brookma01,22.153,G-F,us,Providence College,2012,2018,171,17.9,8.2,2.2,1.5,0.6,0.2,.447,.471,.359,.757,3.2,.050
921,2016,NBA,1,29,SAS,Dejounte Murray\murrade01,19.282,G,us,University of Washington,2017,2018,119,17.4,6.6,4.2,2.3,0.9,0.3,.441,.452,.316,.708,3.2,.074
922,1985,NBA,1,19,HOU,Steve Harris\harrist01,21.252,G,us,University of Tulsa,1986,1990,207,13.7,7.0,1.8,1.1,0.6,0.1,.434,.440,.050,.842,3.1,.053
923,1998,NBA,1,24,SAS,Felipe Lopez\lopezfe01,23.193,G,do,St. John's University,1999,2002,249,16.6,5.8,2.4,1.0,0.6,0.2,.432,.445,.327,.659,3.1,.036
924,2001,NBA,2,46,MIN,Loren Woods\woodslo01,23.012,F-C,us,University of Arizona,2002,2008,215,11.3,2.6,3.2,0.3,0.3,0.6,.419,.423,.143,.642,3.1,.062
925,2005,NBA,1,15,NJN,Antoine Wright\wrighan01,21.148,G-F,us,Texas A&M University,2006,2011,297,19.2,5.4,2.3,1.0,0.5,0.2,.412,.467,.304,.674,3.1,.026
926,2007,NBA,1,6,MIL,Yi Jianlian\jianlyi01,19.249,F,cn,,2008,2012,272,22.2,7.9,4.9,0.7,0.5,0.7,.404,.413,.333,.780,3.1,.025
927,2016,NBA,1,12,UTA,Taurean Prince\princta02,22.099,F,us,Baylor University,2017,2018,141,24.4,10.6,3.9,1.9,0.9,0.5,.420,.456,.374,.825,3.1,.043
928,2016,NBA,1,14,CHI,Denzel Valentine\valende01,22.225,G,us,Michigan State University,2017,2018,134,22.9,8.0,4.1,2.3,0.7,0.1,.399,.434,.374,.754,3.1,.048
929,1991,NBA,1,6,DAL,Doug Smith\smithdo03,21.287,F,us,University of Missouri,1992,1996,296,19.7,8.0,4.2,1.4,0.8,0.5,.425,.430,.083,.773,3.0,.024
930,1995,NBA,1,29,SAS,Cory Alexander\alexaco01,22.011,G,us,University of Virginia,1996,2005,307,15.8,5.5,1.6,2.7,0.9,0.1,.389,.417,.354,.756,3.0,.030
931,2001,NBA,1,11,BOS,Kedrick Brown\brownke01,20.106,G,us,Okaloosa-Walton Community College,2002,2005,143,13.5,3.6,2.4,0.7,0.6,0.2,.405,.471,.274,.640,3.0,.074
932,2005,NBA,2,48,SEA,Mickael Gelabale\gelabmi01,22.043,F,gp,,2007,2013,145,16.2,4.6,2.3,0.8,0.3,0.2,.470,.519,.316,.815,3.0,.062
933,2007,NBA,1,17,NJN,Sean Williams\willise01,20.293,C-F,us,Boston College,2008,2012,137,14.4,4.2,3.4,0.3,0.3,1.2,.511,.512,.000,.624,3.0,.073
934,2011,NBA,1,26,DAL,Jordan Hamilton\hamiljo02,20.265,G-F,us,University of Texas at Austin,2012,2016,151,13.9,5.9,2.8,0.8,0.5,0.2,.408,.451,.357,.670,3.0,.069
935,2011,NBA,1,28,CHI,Norris Cole\coleno01,22.258,G,us,Cleveland State University,2012,2017,360,22.3,7.0,2.0,2.7,0.8,0.1,.407,.436,.324,.743,3.0,.018
936,2013,NBA,2,48,LAL,Ryan Kelly\kellyry01,22.085,F,us,Duke University,2014,2017,163,19.2,6.0,3.1,1.3,0.5,0.5,.378,.416,.316,.797,3.0,.046
937,2015,NBA,1,3,PHI,Jahlil Okafor\okafoja01,19.197,C-F,us,Duke University,2016,2018,131,23.5,12.9,5.3,1.0,0.3,1.0,.515,.517,.200,.682,3.0,.047
938,1998,NBA,2,36,SAC,Jerome James\jamesje01,22.225,C,us,Florida Agricultural and Mechanical University,1999,2009,358,13.3,4.3,3.1,0.3,0.3,1.1,.485,.486,.000,.617,2.9,.029
939,1999,NBA,1,11,CLE,Trajan Langdon\langdtr01,23.053,G,us,Duke University,2000,2002,119,14.6,5.4,1.3,1.3,0.5,0.1,.416,.429,.396,.910,2.9,.079
940,1999,NBA,2,53,MIA,Rodney Buford\buforro01,21.245,G-F,us,Creighton University,2000,2005,230,18.2,6.4,2.6,0.8,0.5,0.1,.412,.433,.300,.758,2.9,.033
941,2002,NBA,2,44,CHI,Lonny Baxter\baxtelo01,23.156,F,us,University of Maryland,2003,2006,162,11.6,3.9,2.9,0.2,0.2,0.4,.466,.469,.200,.657,2.9,.075
942,2008,NBA,2,33,POR,Joey Dorsey\dorsejo01,24.199,F,us,University of Memphis,2009,2015,130,11.4,2.6,3.9,0.4,0.5,0.3,.534,.536,.000,.375,2.9,.092
943,2009,NBA,1,14,PHO,Earl Clark\clarkea01,21.165,F,us,University of Louisville,2010,2015,261,13.9,4.4,3.0,0.5,0.3,0.5,.403,.424,.328,.664,2.9,.038
944,1997,NBA,1,18,POR,Chris Anstey\anstech01,22.181,C,au,,1998,2000,155,13.9,5.2,3.4,0.8,0.5,0.4,.413,.424,.138,.755,2.8,.062
945,2015,NBA,1,8,DET,Stanley Johnson\johnsst04,19.031,F,us,University of Arizona,2016,2018,219,22.6,7.0,3.4,1.5,0.9,0.2,.370,.417,.295,.760,2.8,.027
946,2015,NBA,2,41,BRK,Pat Connaughton\connapa01,22.175,G,us,University of Notre Dame,2016,2018,155,12.6,3.7,1.6,0.8,0.2,0.2,.421,.482,.364,.845,2.8,.070
947,2016,NBA,1,10,MIL,Thon Maker\makerth01,19.123,F-C,ss,,2017,2018,131,13.7,4.4,2.6,0.5,0.4,0.6,.429,.483,.331,.683,2.8,.074
948,1988,NBA,1,16,HOU,Derrick Chievous\chievde01,21.001,F,us,University of Missouri,1989,1991,154,14.5,7.1,2.4,0.7,0.5,0.1,.443,.451,.242,.755,2.7,.057
949,1988,NBA,2,46,DAL,Morlon Wiley\wileymo01,21.283,G,us,California State University Long Beach,1989,1995,295,13.0,3.7,1.2,2.4,0.8,0.1,.412,.444,.354,.707,2.7,.034
950,2000,NBA,1,4,CHI,Marcus Fizer\fizerma01,21.328,F,us,Iowa State University,2001,2006,289,20.9,9.6,4.6,1.2,0.5,0.3,.435,.446,.191,.691,2.7,.022
951,2012,NBA,1,23,ATL,John Jenkins\jenkijo01,21.120,G,us,Vanderbilt University,2013,2017,145,12.8,5.1,1.5,0.8,0.2,0.1,.448,.513,.364,.849,2.7,.071
952,2014,NBA,1,8,SAC,Nik Stauskas\stausni01,20.267,G,ca,University of Michigan,2015,2018,267,21.1,7.0,2.1,1.6,0.4,0.3,.386,.435,.349,.801,2.7,.023
953,2015,NBA,1,25,MEM,Jarell Martin\martija01,21.037,F,us,Louisiana State University,2016,2018,142,18.3,6.2,4.0,0.7,0.5,0.5,.436,.455,.344,.763,2.7,.051
954,1994,NBA,2,33,PHI,Derrick Alston\alstode01,21.318,F,us,Duquesne University,1995,1997,139,19.1,5.4,3.8,0.7,0.7,0.6,.489,.493,.143,.487,2.6,.047
955,2005,NBA,1,13,CHA,Sean May\mayse01,21.090,F,us,University of North Carolina,2006,2010,119,15.7,6.9,4.0,1.0,0.4,0.4,.458,.462,.231,.746,2.6,.068
956,2009,NBA,2,45,MIN,Nick Calathes\calatni01,20.143,G,us,University of Florida,2014,2015,129,15.6,4.6,1.9,2.7,1.0,0.1,.441,.476,.288,.581,2.6,.063
957,1986,NBA,3,61,UTA,John Shasky\shaskjo01,21.326,C,us,University of Minnesota,1989,1991,136,11.1,3.8,2.8,0.3,0.2,0.3,.466,.468,.000,.655,2.5,.079
958,1991,NBA,2,40,DET,Doug Overton\overtdo01,21.332,G,us,La Salle University,1993,2004,499,14.6,4.5,1.3,2.1,0.4,0.0,.412,.430,.319,.816,2.5,.016
959,1998,NBA,1,1,LAC,Michael Olowokandi\olowomi01,23.088,C,ng,University of the Pacific,1999,2007,500,26.3,8.3,6.8,0.7,0.5,1.4,.435,.435,,.597,2.5,.009
960,2015,NBA,1,5,ORL,Mario Hezonja\hezonma01,20.125,F-G,hr,,2016,2018,219,18.4,6.9,2.8,1.3,0.7,0.3,.418,.487,.332,.837,2.5,.029
961,2016,NBA,1,2,LAL,Brandon Ingram\ingrabr01,18.299,F,us,Duke University,2017,2018,138,30.8,12.2,4.6,2.9,0.7,0.6,.438,.466,.329,.655,2.5,.028
962,2016,NBA,1,8,SAC,Marquese Chriss\chrisma01,18.361,F,us,University of Washington,2017,2018,154,21.2,8.5,4.8,0.9,0.8,0.9,.438,.515,.309,.617,2.5,.037
963,1990,NBA,1,14,SAC,Travis Mays\maystr01,22.013,G,us,University of Texas at Austin,1991,1993,115,25.8,11.1,2.0,2.8,0.9,0.1,.410,.428,.362,.749,2.4,.039
964,1991,NBA,2,51,HOU,Zan Tabak\tabakza01,21.016,C,hr,,1995,2001,247,14.6,5.0,3.6,0.7,0.3,0.5,.506,.507,.000,.525,2.4,.032
965,1998,NBA,1,16,HOU,Bryce Drew\drewbr01,23.282,G,us,Valparaiso University,1999,2004,243,16.3,4.4,1.2,2.2,0.5,0.0,.382,.389,.371,.830,2.4,.030
966,2009,NBA,2,53,SAS,Nando De Colo\decolna01,22.008,G,fr,,2013,2014,119,11.9,3.8,1.8,1.7,0.5,0.1,.429,.463,.363,.835,2.4,.081
967,2011,NBA,1,10,MIL,Jimmer Fredette\fredeji01,22.123,G,us,Brigham Young University,2012,2016,235,13.4,6.0,1.0,1.4,0.4,0.0,.412,.432,.381,.876,2.4,.037
968,2012,NBA,2,60,LAL,Robert Sacre\sacrero01,23.028,C,us,Gonzaga University,2013,2016,189,14.5,4.2,3.1,0.7,0.3,0.6,.436,.437,.000,.671,2.4,.042
969,1988,NBA,1,22,CLE,Randolph Keys\keysra01,22.076,F-G,us,University of Southern Mississippi,1989,1996,241,13.8,5.2,2.3,0.8,0.6,0.2,.425,.445,.272,.721,2.3,.034
970,1988,NBA,1,23,DEN,Jerome Lane\laneje01,21.212,F,us,University of Pittsburgh,1989,1993,218,14.7,5.3,5.8,1.5,0.6,0.2,.441,.447,.063,.379,2.3,.034
971,1995,NBA,2,48,MIN,Mark Davis\davisma02,22.068,G-F,us,Texas Tech University,1996,2000,230,16.0,5.5,3.0,1.3,0.9,0.3,.442,.465,.246,.655,2.3,.030
972,1996,NBA,2,42,HOU,Randy Livingston\livinra01,21.091,G,us,Louisiana State University,1997,2007,203,13.2,3.8,1.4,2.0,0.6,0.2,.406,.414,.351,.771,2.3,.041
973,2011,NBA,1,18,WAS,Chris Singleton\singlch01,21.219,F,us,Florida State University,2012,2014,148,17.6,4.1,3.2,0.6,0.8,0.4,.376,.400,.319,.633,2.3,.042
974,2016,NBA,2,38,MIL,Patrick McCaw\mccawpa01,20.247,G,us,University of Nevada Las Vegas,2017,2018,128,15.9,4.0,1.4,1.2,0.6,0.2,.421,.517,.296,.775,2.3,.054
975,1996,NBA,1,11,GSW,Todd Fuller\fulleto02,21.342,C,us,North Carolina State University,1997,2001,225,11.1,3.7,3.0,0.2,0.2,0.3,.422,.424,.000,.668,2.2,.041
976,1999,NBA,1,26,IND,Vonteego Cummings\cummivo01,23.127,G,us,University of Pittsburgh,2000,2002,199,19.0,6.9,1.9,2.7,0.9,0.2,.383,.404,.321,.726,2.2,.028
977,2005,NBA,2,31,ATL,Salim Stoudamire\stoudsa01,22.266,G,us,University of Arizona,2006,2008,157,17.0,8.0,1.4,1.0,0.4,0.1,.407,.435,.366,.882,2.2,.040
978,1985,NBA,2,46,CHI,Adrian Branch\brancad01,21.219,F-G,us,University of Maryland,1987,1990,130,11.0,6.4,1.9,0.7,0.6,0.1,.455,.468,.231,.744,2.1,.070
